FIPS,Pop,Density,HH,pop_lt_5,pct_lt_5,pop_gt_65,pct_gt_65,MedAge,White,Pctwhite,Black,Pctblack,Hispanic,PctHispanic,PctImmigra,Unemployed,InLaborFocre,pct_unemployed,MdHHInc,PctVacant,PctHighSch,PctBA,PctGrad,Md_Value
470370186011 ,1647,818.7515,540,51,0.030965392,244,0.148148148,44.2,1547,0.939283546,36,0.021857923,0,0,0.061323619,0,804,0,191667,0.033989267,0.989622642,0.833962264,0.398113208,403900
470370186012 ,837,386.1026,308,26,0.031063321,173,0.206690562,55.1,761,0.909199522,51,0.0609319,0,0,0,10,398,0.025125628,166875,0.063829787,0.954765751,0.841680129,0.311793215,404200
470370186021 ,1260,869.9376,482,129,0.102380952,223,0.176984127,46.3,1197,0.95,0,0,0,0,0.069047619,0,641,0,170227,0.069498069,0.99027027,0.891891892,0.415135135,408800
470370186022 ,656,557.9552,210,43,0.06554878,73,0.111280488,40.2,630,0.960365854,0,0,0,0,0.015243902,11,242,0.045454545,143333,0,1,0.724390244,0.265853659,410500
470370186023 ,1654,532.0129,605,52,0.031438936,436,0.263603386,50.9,1554,0.939540508,59,0.0356711,27,0.016324063,0.039903265,33,908,0.036343612,197344,0,0.988967691,0.75571316,0.319148936,422300
470370186024 ,606,662.1951,253,13,0.021452145,164,0.270627063,48.3,606,1,0,0,0,0,0.084158416,19,360,0.052777778,178854,0,1,0.764835165,0.296703297,437300
470370187001 ,1003,687.4787,388,13,0.012961117,169,0.168494516,44.8,1003,1,0,0,4,0.003988036,0.059820538,10,491,0.020366599,138409,0.017721519,1,0.842105263,0.306094183,440300
470370187002 ,1756,480.0936,600,149,0.084851936,308,0.175398633,44.4,1724,0.981776765,0,0,10,0.005694761,0.016514806,26,979,0.026557712,152083,0.092284418,1,0.833195706,0.417010735,452800
470370187003 ,523,206.7827,206,12,0.022944551,179,0.342256214,55.4,493,0.942638623,0,0,30,0.057361377,0.034416826,23,289,0.079584775,148929,0,0.955156951,0.591928251,0.213004484,455100
470370188011 ,939,2055.892,370,110,0.1171459,145,0.154419595,35.3,832,0.886048988,34,0.036208733,0,0,0.021299255,0,491,0,99444,0,0.980882353,0.502941176,0.133823529,465200
470370188012 ,531,2060.427,224,54,0.101694915,36,0.06779661,36.4,481,0.905838041,0,0,17,0.032015066,0.050847458,13,366,0.035519126,120455,0,1,0.783783784,0.287469287,472700
470370188013 ,2827,2090.917,1232,153,0.054120976,520,0.183940573,39.4,2144,0.758401132,139,0.04916873,21,0.007428369,0.161655465,0,1540,0,78269,0.034482759,0.992526857,0.651097618,0.226529659,476600
470370188014 ,665,1056.629,311,36,0.054135338,122,0.183458647,43.8,665,1,0,0,0,0,0,0,384,0,87341,0,0.96484375,0.435546875,0.1171875,481300
470370188015 ,894,1563.406,345,10,0.011185682,92,0.102908277,30.9,810,0.906040268,0,0,0,0,0.05704698,0,477,0,93359,0.240088106,1,0.71641791,0.374792703,483300
470370188031 ,1459,3656.575,912,26,0.017820425,209,0.143248801,33.3,1429,0.979437971,21,0.01439342,148,0.101439342,0.063742289,37,1072,0.034514925,51597,0.036958817,0.981627297,0.667541557,0.258967629,487800
470370188032 ,1571,1639.06,793,67,0.042647995,425,0.270528326,53.2,1441,0.917250159,42,0.026734564,18,0.01145767,0.098663272,11,890,0.012359551,81571,0.050299401,1,0.814869888,0.359107807,489400
470370188041 ,2914,3474.177,1319,134,0.0459849,702,0.240905971,46.4,2144,0.735758408,244,0.083733699,315,0.108098833,0.253260124,114,1663,0.068550812,87684,0,0.927748227,0.544326241,0.27570922,496300
470370188042 ,2395,2373.975,836,253,0.105636743,369,0.154070981,42.8,2143,0.894780793,199,0.08308977,132,0.055114823,0.083924843,0,1133,0,116633,0.03908046,0.978456014,0.578096948,0.250149611,508400
470370189011 ,1107,3007.167,675,25,0.022583559,158,0.142728094,48.8,785,0.709123758,205,0.185185185,142,0.128274616,0.061427281,0,760,0,47188,0.103585657,0.935714286,0.358163265,0.119387755,514300
470370189012 ,1657,1875.293,661,223,0.134580567,216,0.130356065,36.1,1352,0.815932408,79,0.047676524,0,0,0.126131563,112,779,0.143774069,55625,0.107962213,0.90299184,0.412511333,0.174977335,542000
470370189021 ,1134,3795.423,486,52,0.045855379,47,0.041446208,40.1,1075,0.947971781,54,0.047619048,29,0.025573192,0.0335097,24,865,0.027745665,77396,0.094972067,0.978655283,0.505869797,0.208110993,545700
470370189022 ,540,3302.581,250,26,0.048148148,112,0.207407407,35.1,526,0.974074074,0,0,6,0.011111111,0.085185185,10,280,0.035714286,61429,0,0.904977376,0.624434389,0.160633484,548000
470370189023 ,1054,3075.191,378,47,0.04459203,153,0.14516129,30.3,823,0.780834915,34,0.032258065,428,0.406072106,0.249525617,128,562,0.227758007,42083,0.050251256,0.818590705,0.385307346,0.142428786,554100
470370189041 ,808,2816.621,319,139,0.172029703,88,0.108910891,29.9,677,0.837871287,0,0,5,0.006188119,0.068069307,12,467,0.025695931,41838,0.106442577,0.85631068,0.578640777,0.182524272,560000
470370189042 ,2026,6673.3,736,286,0.141164857,130,0.064165844,29.9,1176,0.580454097,236,0.116485686,856,0.422507404,0.390424482,66,1031,0.064015519,32955,0.131050767,0.649839744,0.188301282,0.095352564,566700
470370189043 ,1158,2846.921,497,81,0.069948187,140,0.1208981,40.4,938,0.810017271,95,0.082037997,9,0.007772021,0.177029361,90,701,0.128388017,52243,0,0.951247166,0.488662132,0.150793651,577300
470370189051 ,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,597100
470370189052 ,2197,8385.272,1005,154,0.070095585,122,0.055530269,29.9,1240,0.564406008,499,0.227127902,418,0.190259445,0.352298589,74,1526,0.048492792,46164,0.107460036,0.906991661,0.558050032,0.227068634,614400
470370189053 ,1057,6001.086,331,72,0.068117313,125,0.118259224,32.9,690,0.652790918,41,0.038789026,166,0.15704825,0.43897824,35,532,0.065789474,44094,0,0.792168675,0.253012048,0.087349398,624000
470370190031 ,1441,15928.9,483,256,0.177654407,16,0.0111034,25.3,732,0.507980569,184,0.127689105,1010,0.700902151,0.417071478,90,762,0.118110236,36068,0.171526587,0.662698413,0.239417989,0.009259259,624100
470370190032 ,1043,11124.53,296,120,0.115052733,87,0.083413231,34.1,382,0.366251198,244,0.233940556,117,0.112176414,0.47746884,76,548,0.138686131,44821,0.029508197,0.672360248,0.236024845,0.114906832,630100
470370190033 ,1096,2880.837,389,21,0.019160584,178,0.162408759,34.9,920,0.839416058,113,0.10310219,251,0.229014599,0.208941606,21,487,0.04312115,50729,0.055825243,0.912258065,0.230967742,0.101935484,640700
470370190034 ,1160,7125.663,479,126,0.10862069,27,0.023275862,31.1,792,0.682758621,303,0.261206897,652,0.562068966,0.417241379,29,660,0.043939394,26191,0.168402778,0.672578445,0.207366985,0.051841746,650500
470370190041 ,1381,4124.033,509,97,0.070238957,101,0.073135409,34.2,743,0.53801593,342,0.247646633,235,0.170166546,0.260680666,104,761,0.136662286,30184,0.076225045,0.825294748,0.192926045,0.031082529,660300
470370190042 ,1373,2628.547,489,126,0.091769847,137,0.0997815,32.7,555,0.404224326,174,0.126729789,414,0.301529497,0.289876184,102,681,0.149779736,35734,0.082551595,0.731934732,0.111888112,0.016317016,665300
470370190043 ,2111,7987.834,513,344,0.162955945,74,0.035054477,28.9,904,0.428233065,515,0.243960208,684,0.324017054,0.627664614,32,956,0.033472803,34955,0.087188612,0.5472,0.116,0.012,675300
470370190051 ,2308,16428.87,956,333,0.144280763,112,0.048526863,29.7,768,0.332755633,1283,0.555892548,621,0.269064125,0.302426343,51,1188,0.042929293,21992,0.068226121,0.680990532,0.154406409,0.017479971,678200
470370190052 ,1111,7986.136,273,109,0.098109811,108,0.097209721,34.2,629,0.566156616,234,0.210621062,259,0.233123312,0.322232223,39,573,0.068062827,49911,0.258152174,0.682080925,0.065028902,0,689800
470370190061 ,3031,5489.53,893,338,0.111514352,161,0.053117783,29.5,1324,0.436819532,1059,0.34938964,875,0.288683603,0.406466513,72,1551,0.046421663,41356,0.064921466,0.717851329,0.117200217,0.025501899,691600
470370190062 ,1690,5276.47,690,106,0.062721893,289,0.171005917,35.7,953,0.563905325,253,0.149704142,575,0.340236686,0.289349112,30,756,0.03968254,39111,0.06122449,0.730516432,0.163380282,0.080751174,693800
470370190063 ,781,2600.54,282,9,0.011523688,135,0.172855314,40.9,415,0.531370038,111,0.14212548,195,0.249679898,0.320102433,33,399,0.082706767,29000,0.069306931,0.819168174,0.081374322,0,713700
470370191051 ,857,7038.569,347,173,0.201866978,85,0.099183197,33.8,607,0.708284714,95,0.110851809,10,0.011668611,0.284714119,0,403,0,31592,0.189252336,0.770318021,0.180212014,0,718200
470370191052 ,3963,10897.36,1509,452,0.114055009,283,0.071410548,25.8,1813,0.457481706,599,0.15114812,620,0.156447136,0.403229876,199,2155,0.092343387,27685,0.048549811,0.727313167,0.333185053,0.164145907,718800
470370191053 ,582,2829.127,310,15,0.025773196,80,0.137457045,41.6,556,0.95532646,12,0.020618557,12,0.020618557,0.199312715,6,362,0.016574586,57115,0.124293785,0.86492891,0.549763033,0.187203791,752600
470370191054 ,680,4540.125,214,85,0.125,76,0.111764706,29.3,586,0.861764706,94,0.138235294,336,0.494117647,0.113235294,0,288,0,67778,0,0.695187166,0.227272727,0.088235294,797400
470370191061 ,2479,7795.467,1203,159,0.064138766,237,0.095603066,29,1874,0.75594998,317,0.127874143,312,0.1258572,0.164985881,72,1768,0.040723982,49396,0.095488722,0.93677845,0.545904343,0.221550302,862800
470370191062 ,505,2209.495,228,0,0,38,0.075247525,40.8,461,0.912871287,44,0.087128713,0,0,0,0,345,0,75690,0,0.978622328,0.672209026,0.154394299,864800
470370191063 ,1070,6327.848,486,75,0.070093458,40,0.037383178,32.9,884,0.826168224,135,0.126168224,46,0.042990654,0.058878505,15,694,0.021613833,55313,0.098330241,0.984752224,0.562897078,0.210927573,1119600
470370191081 ,1322,2992.358,533,82,0.062027231,117,0.088502269,30,829,0.627080182,142,0.107413011,587,0.444024206,0.301815431,67,720,0.093055556,33661,0,0.728971963,0.14552737,0.049399199,1162000
470370191082 ,1960,11275.37,663,267,0.13622449,23,0.011734694,26.3,1000,0.510204082,433,0.220918367,989,0.504591837,0.435714286,11,1196,0.009197324,36803,0.180469716,0.608294931,0.131797235,0.056221198,1840300
470370191091 ,1826,5616.16,588,135,0.073932092,147,0.080503834,31.9,1203,0.658817087,192,0.105147864,651,0.356516977,0.352135816,99,945,0.104761905,41023,0,0.665464382,0.165915239,0.03877367,229005
470370191092 ,1375,4610.739,489,46,0.033454545,263,0.191272727,43,978,0.711272727,209,0.152,250,0.181818182,0.250909091,63,737,0.085481682,46607,0,0.71028971,0.183816184,0.068931069,229005
470370191093 ,2136,7837.308,647,106,0.049625468,74,0.034644195,33.1,1126,0.527153558,734,0.343632959,205,0.095973783,0.257490637,68,1350,0.05037037,38892,0.100139082,0.788243626,0.258498584,0.006373938,229005
470370191101 ,1119,2591.832,344,124,0.110813226,150,0.134048257,33.5,999,0.892761394,99,0.08847185,382,0.341376229,0.275245755,68,474,0.143459916,35965,0,0.528417819,0.087557604,0.012288786,229005
470370191102 ,872,5055.513,256,15,0.017201835,49,0.056192661,24.9,538,0.616972477,160,0.183486239,274,0.314220183,0.225917431,21,426,0.049295775,45615,0,0.551724138,0.177011494,0.03908046,229005
470370191103 ,2424,6025.425,742,124,0.051155116,209,0.086221122,32.5,1580,0.651815182,658,0.271452145,726,0.29950495,0.176155116,105,1346,0.078008915,53929,0.065491184,0.807613868,0.232494901,0.05914344,229005
470370191111 ,1170,4479.862,497,114,0.097435897,75,0.064102564,30.1,547,0.467521368,537,0.458974359,149,0.127350427,0.130769231,33,744,0.044354839,45295,0.156196944,0.844357977,0.232166018,0.072632944,229005
470370191112 ,2082,4852.753,984,189,0.090778098,78,0.037463977,30.4,1071,0.514409222,804,0.386167147,337,0.161863593,0.203170029,102,1296,0.078703704,38720,0.073446328,0.851823708,0.395136778,0.094224924,229005
470370191113 ,1092,4417.662,331,93,0.085164835,62,0.056776557,32.7,791,0.724358974,109,0.09981685,326,0.298534799,0.222527473,30,623,0.048154093,52031,0.135770235,0.826792963,0.239512855,0.028416779,229005
470370191121 ,4603,1813.481,1563,359,0.077992614,352,0.076471866,32.8,2451,0.532478818,1245,0.270475777,915,0.198783402,0.224201608,116,2428,0.047775947,59688,0.020062696,0.840772818,0.277148568,0.088607595,229005
470370191141 ,12590,1094.942,5019,1026,0.081493249,1045,0.083002383,33.8,9132,0.725337569,2421,0.192295473,631,0.050119142,0.14471803,457,8228,0.055542052,79811,0.036290323,0.956540174,0.538477846,0.22249311,229005
470370191151 ,4073,2006.329,1573,239,0.058679106,510,0.125214829,39.3,3175,0.779523693,515,0.126442426,144,0.035354775,0.100417383,147,2497,0.058870645,104107,0.006944444,0.950993831,0.654557916,0.263879369,229005
470370191161 ,4167,4721.646,1819,240,0.057595392,200,0.04799616,30.3,2722,0.653227742,1060,0.25437965,598,0.143508519,0.172546196,113,2355,0.047983015,42343,0.05994832,0.920059768,0.376540904,0.095255883,229005
470370191162 ,2488,1674.172,1063,265,0.106511254,308,0.123794212,38.9,1970,0.791800643,211,0.084807074,102,0.040996785,0.172427653,35,1463,0.023923445,82750,0.091452991,0.943219405,0.511025358,0.223263506,229005
470370191171 ,4453,888.584,1539,490,0.110038177,241,0.054120817,31.5,2339,0.525263867,1700,0.381765102,209,0.046934651,0.179429598,123,2502,0.049160671,67953,0.034504391,0.929222144,0.424316748,0.118780659,229005
470370191181 ,4608,13378.27,2082,359,0.077907986,169,0.036675347,26.9,1813,0.393446181,2199,0.477213542,772,0.167534722,0.162543403,51,2862,0.017819706,40172,0.11063648,0.90324884,0.316315602,0.061049625,229005
470370191182 ,1478,3398.4,485,119,0.080514208,78,0.052774019,32.8,859,0.581190798,441,0.298376184,323,0.218538566,0.403924222,27,896,0.030133929,68681,0,0.811240721,0.45068929,0.148462354,229005
470370192001 ,892,3346.029,471,12,0.013452915,77,0.08632287,42.3,726,0.813901345,105,0.117713004,60,0.067264574,0.052690583,38,651,0.058371736,70078,0.122905028,0.948519949,0.66023166,0.236808237,229005
470370192002 ,1106,8454.246,339,126,0.113924051,34,0.03074141,33.6,620,0.560578662,257,0.232368897,202,0.182640145,0.081374322,14,711,0.019690577,78456,0.073770492,0.956233422,0.550397878,0.225464191,229005
470370192003 ,604,4426.992,301,6,0.009933775,78,0.129139073,36.8,429,0.710264901,175,0.289735099,0,0,0,38,377,0.100795756,41307,0.201591512,0.871848739,0.283613445,0.031512605,229005
470370192004 ,1180,7865.517,450,79,0.066949153,0,0,23.9,373,0.316101695,729,0.61779661,87,0.073728814,0.033050847,77,510,0.150980392,21735,0.050632911,0.68716094,0.220614828,0.097649186,229005
470370193001 ,731,596.9319,396,33,0.045143639,185,0.253077975,50.6,289,0.395348837,333,0.455540356,0,0,0,12,306,0.039215686,18136,0.118040089,0.71942446,0.188848921,0.075539568,229005
470370193002 ,588,12082.58,165,145,0.246598639,40,0.068027211,16.2,35,0.05952381,455,0.773809524,0,0,0.210884354,0,134,0,7126,0.08839779,0.2,0,0,229005
470370193003 ,1844,23124.22,698,294,0.159436009,0,0,16.2,266,0.144251627,1457,0.790130152,13,0.007049892,0.007592191,304,622,0.488745981,7108,0.110828025,0.547619048,0.011904762,0.011904762,229005
470370194001 ,796,1667.538,474,20,0.025125628,48,0.060301508,35.2,593,0.744974874,185,0.23241206,0,0,0,0,592,0,77391,0.098859316,0.937950938,0.633477633,0.216450216,229005
470370194002 ,2444,2978.628,1188,78,0.031914894,138,0.056464812,30.9,1770,0.724222586,607,0.248363339,32,0.01309329,0.044189853,164,1942,0.084449022,75541,0.184625944,0.90945674,0.709758551,0.267605634,229005
470370194003 ,820,3905.06,512,79,0.096341463,48,0.058536585,39.4,53,0.064634146,767,0.935365854,0,0,0,72,278,0.258992806,9525,0.182108626,0.423357664,0.109489051,0.069343066,229005
470370195001 ,1832,2508.146,843,0,0,127,0.069323144,38.6,1410,0.769650655,375,0.204694323,49,0.026746725,0.031659389,123,1226,0.100326264,58107,0.179961089,0.84092289,0.429265331,0.128718883,229005
470370195002 ,1899,3042.53,1377,0,0,133,0.070036862,28.6,1726,0.908899421,0,0,136,0.07161664,0.05002633,0,1355,0,66750,0.355035129,0.986072423,0.776462396,0.200557103,229005
470370195003 ,804,2479.18,630,27,0.03358209,33,0.041044776,45.3,698,0.868159204,84,0.104477612,43,0.053482587,0.021144279,61,651,0.093701997,NA,0.328358209,0.912634409,0.427419355,0.213709677,229005
470370195004 ,1498,7148.599,481,0,0,65,0.043391188,32.7,745,0.497329773,581,0.387850467,142,0.094793057,0.049399199,0,534,0,56815,0.40617284,0.830870279,0.401477833,0.138752053,229005
470370196001 ,1722,1882.545,595,181,0.105110337,72,0.041811847,27.3,1081,0.62775842,519,0.301393728,387,0.224738676,0.253774681,52,1171,0.04440649,52019,0.067398119,0.756889764,0.25,0.024606299,229005
470370196002 ,2494,658.9756,1124,136,0.054530874,302,0.121090617,35.1,1909,0.765437049,304,0.121892542,687,0.275461107,0.179230152,45,1575,0.028571429,49438,0.145247148,0.798145117,0.315875614,0.10365521,229005
470379801001 ,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,229005
470379802001 ,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,229005
